cache_size,set_num,associativity,block_size,write_through,write_alloc,latency,miss_rate
8388608,32768,8,32,0,1,1025300,0.9953
8388608,32768,8,32,1,0,1028800,0.9971
8388608,65536,8,16,0,1,1025500,0.9955
8388608,65536,8,16,1,0,1028800,0.9971
8388608,1024,16,512,0,1,204800,0.1748
8388608,1024,16,512,1,0,618000,0.5857
8388608,2048,16,256,0,1,334600,0.3046
8388608,2048,16,256,1,0,682000,0.6497
8388608,4096,16,128,0,1,577500,0.5475
8388608,4096,16,128,1,0,802400,0.7701
8388608,8192,16,64,0,1,1025000,0.995
8388608,8192,16,64,1,0,1028800,0.9965
8388608,16384,16,32,0,1,1025300,0.9953
8388608,16384,16,32,1,0,1028800,0.9971
8388608,32768,16,16,0,1,1025500,0.9955
8388608,32768,16,16,1,0,1028800,0.9971
8388608,512,32,512,0,1,204800,0.1748
8388608,512,32,512,1,0,618000,0.5857
8388608,1024,32,256,0,1,334600,0.3046
8388608,1024,32,256,1,0,682000,0.6497
8388608,2048,32,128,0,1,577500,0.5475
8388608,2048,32,128,1,0,802400,0.7701
8388608,4096,32,64,0,1,1025000,0.995
8388608,4096,32,64,1,0,1028800,0.9965
8388608,8192,32,32,0,1,1025300,0.9953
8388608,8192,32,32,1,0,1028800,0.9971
8388608,16384,32,16,0,1,1025500,0.9955
8388608,16384,32,16,1,0,1028800,0.9971
16777216,32768,1,512,0,1,205100,0.1749
16777216,32768,1,512,1,0,618000,0.5857
16777216,65536,1,256,0,1,334900,0.3047
16777216,65536,1,256,1,0,682000,0.6497
16777216,131072,1,128,0,1,577800,0.5476
16777216,131072,1,128,1,0,802400,0.7701
16777216,262144,1,64,0,1,1025300,0.9951
16777216,262144,1,64,1,0,1028800,0.9965
16777216,524288,1,32,0,1,1025500,0.9953
16777216,524288,1,32,1,0,1028800,0.9971
16777216,1048576,1,16,0,1,1025700,0.9955
16777216,1048576,1,16,1,0,1028800,0.9971
16777216,16384,2,512,0,1,204900,0.1748
16777216,16384,2,512,1,0,618000,0.5857
16777216,32768,2,256,0,1,334600,0.3046
16777216,32768,2,256,1,0,682000,0.6497
16777216,65536,2,128,0,1,577500,0.5475
16777216,65536,2,128,1,0,802400,0.7701
16777216,131072,2,64,0,1,1025000,0.995
16777216,131072,2,64,1,0,1028800,0.9965
16777216,262144,2,32,0,1,1025300,0.9953
16777216,262144,2,32,1,0,1028800,0.9971
16777216,524288,2,16,0,1,1025500,0.9955
16777216,524288,2,16,1,0,1028800,0.9971
16777216,8192,4,512,0,1,204800,0.1748
16777216,8192,4,512,1,0,618000,0.5857
16777216,16384,4,256,0,1,334600,0.3046
16777216,16384,4,256,1,0,682000,0.6497
16777216,32768,4,128,0,1,577500,0.5475
16777216,32768,4,128,1,0,802400,0.7701
16777216,65536,4,64,0,1,1025000,0.995
16777216,65536,4,64,1,0,1028800,0.9965
16777216,131072,4,32,0,1,1025300,0.9953
16777216,131072,4,32,1,0,1028800,0.9971
16777216,262144,4,16,0,1,1025500,0.9955
16777216,262144,4,16,1,0,1028800,0.9971
16777216,4096,8,512,0,1,204800,0.1748
16777216,4096,8,512,1,0,618000,0.5857
16777216,8192,8,256,0,1,334600,0.3046
16777216,8192,8,256,1,0,682000,0.6497
16777216,16384,8,128,0,1,577500,0.5475
16777216,16384,8,128,1,0,802400,0.7701
16777216,32768,8,64,0,1,1025000,0.995
16777216,32768,8,64,1,0,1028800,0.9965
16777216,65536,8,32,0,1,1025300,0.9953
16777216,65536,8,32,1,0,1028800,0.9971
16777216,131072,8,16,0,1,1025500,0.9955
16777216,131072,8,16,1,0,1028800,0.9971
16777216,2048,16,512,0,1,204800,0.1748
16777216,2048,16,512,1,0,618000,0.5857
16777216,4096,16,256,0,1,334600,0.3046
16777216,4096,16,256,1,0,682000,0.6497
16777216,8192,16,128,0,1,577500,0.5475
16777216,8192,16,128,1,0,802400,0.7701
16777216,16384,16,64,0,1,1025000,0.995
16777216,16384,16,64,1,0,1028800,0.9965
16777216,32768,16,32,0,1,1025300,0.9953
16777216,32768,16,32,1,0,1028800,0.9971
16777216,65536,16,16,0,1,1025500,0.9955
16777216,65536,16,16,1,0,1028800,0.9971
16777216,1024,32,512,0,1,204800,0.1748
16777216,1024,32,512,1,0,618000,0.5857
16777216,2048,32,256,0,1,334600,0.3046
16777216,2048,32,256,1,0,682000,0.6497
16777216,4096,32,128,0,1,577500,0.5475
16777216,4096,32,128,1,0,802400,0.7701
16777216,8192,32,64,0,1,1025000,0.995
16777216,8192,32,64,1,0,1028800,0.9965
16777216,16384,32,32,0,1,1025300,0.9953
16777216,16384,32,32,1,0,1028800,0.9971
16777216,32768,32,16,0,1,1025500,0.9955
16777216,32768,32,16,1,0,1028800,0.9971
33554432,65536,1,512,0,1,204800,0.1748
33554432,65536,1,512,1,0,618000,0.5857
33554432,131072,1,256,0,1,334600,0.3046
33554432,131072,1,256,1,0,682000,0.6497
33554432,262144,1,128,0,1,577500,0.5475
33554432,262144,1,128,1,0,802400,0.7701
33554432,524288,1,64,0,1,1025000,0.995
33554432,524288,1,64,1,0,1028800,0.9965
33554432,1048576,1,32,0,1,1025300,0.9953
33554432,1048576,1,32,1,0,1028800,0.9971
33554432,2097152,1,16,0,1,1025500,0.9955
33554432,2097152,1,16,1,0,1028800,0.9971
33554432,32768,2,512,0,1,204800,0.1748
33554432,32768,2,512,1,0,618000,0.5857
33554432,65536,2,256,0,1,334600,0.3046
33554432,65536,2,256,1,0,682000,0.6497
33554432,131072,2,128,0,1,577500,0.5475
33554432,131072,2,128,1,0,802400,0.7701
33554432,262144,2,64,0,1,1025000,0.995
33554432,262144,2,64,1,0,1028800,0.9965
33554432,524288,2,32,0,1,1025300,0.9953
33554432,524288,2,32,1,0,1028800,0.9971
33554432,1048576,2,16,0,1,1025500,0.9955
33554432,1048576,2,16,1,0,1028800,0.9971
33554432,16384,4,512,0,1,204800,0.1748
33554432,16384,4,512,1,0,618000,0.5857
33554432,32768,4,256,0,1,334600,0.3046
33554432,32768,4,256,1,0,682000,0.6497
33554432,65536,4,128,0,1,577500,0.5475
33554432,65536,4,128,1,0,802400,0.7701
33554432,131072,4,64,0,1,1025000,0.995
33554432,131072,4,64,1,0,1028800,0.9965
33554432,262144,4,32,0,1,1025300,0.9953
33554432,262144,4,32,1,0,1028800,0.9971
33554432,524288,4,16,0,1,1025500,0.9955
33554432,524288,4,16,1,0,1028800,0.9971
33554432,8192,8,512,0,1,204800,0.1748
33554432,8192,8,512,1,0,618000,0.5857
33554432,16384,8,256,0,1,334600,0.3046
33554432,16384,8,256,1,0,682000,0.6497
33554432,32768,8,128,0,1,577500,0.5475
33554432,32768,8,128,1,0,802400,0.7701
33554432,65536,8,64,0,1,1025000,0.995
33554432,65536,8,64,1,0,1028800,0.9965
33554432,131072,8,32,0,1,1025300,0.9953
33554432,131072,8,32,1,0,1028800,0.9971
33554432,262144,8,16,0,1,1025500,0.9955
33554432,262144,8,16,1,0,1028800,0.9971
33554432,4096,16,512,0,1,204800,0.1748
33554432,4096,16,512,1,0,618000,0.5857
33554432,8192,16,256,0,1,334600,0.3046
33554432,8192,16,256,1,0,682000,0.6497
33554432,16384,16,128,0,1,577500,0.5475
33554432,16384,16,128,1,0,802400,0.7701
33554432,32768,16,64,0,1,1025000,0.995
33554432,32768,16,64,1,0,1028800,0.9965
33554432,65536,16,32,0,1,1025300,0.9953
33554432,65536,16,32,1,0,1028800,0.9971
33554432,131072,16,16,0,1,1025500,0.9955
33554432,131072,16,16,1,0,1028800,0.9971
33554432,2048,32,512,0,1,204800,0.1748
33554432,2048,32,512,1,0,618000,0.5857
33554432,4096,32,256,0,1,334600,0.3046
33554432,4096,32,256,1,0,682000,0.6497
33554432,8192,32,128,0,1,577500,0.5475
33554432,8192,32,128,1,0,802400,0.7701
33554432,16384,32,64,0,1,1025000,0.995
33554432,16384,32,64,1,0,1028800,0.9965
33554432,32768,32,32,0,1,1025300,0.9953
33554432,32768,32,32,1,0,1028800,0.9971
33554432,65536,32,16,0,1,1025500,0.9955
33554432,65536,32,16,1,0,1028800,0.9971
