cache_size,set_num,associativity,block_size,write_through,write_alloc,latency,miss_rate
131072.0,256.0,2.0,256.0,1.0,0.0,2117479.0,0.615711
131072.0,512.0,2.0,128.0,0.0,1.0,2953679.0,0.580551
131072.0,512.0,2.0,128.0,1.0,0.0,2538479.0,0.744092
131072.0,1024.0,2.0,64.0,0.0,1.0,4689479.0,0.968926
131072.0,1024.0,2.0,64.0,1.0,0.0,3377679.0,1.0
131072.0,2048.0,2.0,32.0,0.0,1.0,4689479.0,0.968926
131072.0,2048.0,2.0,32.0,1.0,0.0,3377679.0,1.0
131072.0,4096.0,2.0,16.0,0.0,1.0,4689479.0,0.968926
131072.0,4096.0,2.0,16.0,1.0,0.0,3377679.0,1.0
131072.0,64.0,4.0,512.0,0.0,1.0,1227079.0,0.215351
131072.0,64.0,4.0,512.0,1.0,0.0,1906579.0,0.551398
131072.0,128.0,4.0,256.0,0.0,1.0,1878479.0,0.34855
131072.0,128.0,4.0,256.0,1.0,0.0,2118579.0,0.616046
131072.0,256.0,4.0,128.0,0.0,1.0,2958479.0,0.580612
131072.0,256.0,4.0,128.0,1.0,0.0,2539279.0,0.744336
131072.0,512.0,4.0,64.0,0.0,1.0,4728079.0,0.968957
131072.0,512.0,4.0,64.0,1.0,0.0,3377679.0,1.0
131072.0,1024.0,4.0,32.0,0.0,1.0,4728079.0,0.968957
131072.0,1024.0,4.0,32.0,1.0,0.0,3377679.0,1.0
131072.0,2048.0,4.0,16.0,0.0,1.0,4728079.0,0.968957
131072.0,2048.0,4.0,16.0,1.0,0.0,3377679.0,1.0
131072.0,32.0,8.0,512.0,0.0,1.0,1224879.0,0.214985
131072.0,32.0,8.0,512.0,1.0,0.0,1909279.0,0.552222
131072.0,64.0,8.0,256.0,0.0,1.0,1880679.0,0.348702
131072.0,64.0,8.0,256.0,1.0,0.0,2119779.0,0.616412
131072.0,128.0,8.0,128.0,0.0,1.0,2962079.0,0.580642
131072.0,128.0,8.0,128.0,1.0,0.0,2539679.0,0.744458
131072.0,256.0,8.0,64.0,0.0,1.0,4749379.0,0.968957
131072.0,256.0,8.0,64.0,1.0,0.0,3377679.0,1.0
131072.0,512.0,8.0,32.0,0.0,1.0,4749379.0,0.968957
131072.0,512.0,8.0,32.0,1.0,0.0,3377679.0,1.0
131072.0,1024.0,8.0,16.0,0.0,1.0,4749379.0,0.968957
131072.0,1024.0,8.0,16.0,1.0,0.0,3377679.0,1.0
131072.0,16.0,16.0,512.0,0.0,1.0,1226779.0,0.215351
131072.0,16.0,16.0,512.0,1.0,0.0,1909279.0,0.552222
131072.0,32.0,16.0,256.0,0.0,1.0,1881279.0,0.348733
131072.0,32.0,16.0,256.0,1.0,0.0,2119779.0,0.616412
131072.0,64.0,16.0,128.0,0.0,1.0,2964579.0,0.580764
131072.0,64.0,16.0,128.0,1.0,0.0,2539679.0,0.744458
131072.0,128.0,16.0,64.0,0.0,1.0,4760879.0,0.968957
131072.0,128.0,16.0,64.0,1.0,0.0,3377679.0,1.0
131072.0,256.0,16.0,32.0,0.0,1.0,4760879.0,0.968957
131072.0,256.0,16.0,32.0,1.0,0.0,3377679.0,1.0
131072.0,512.0,16.0,16.0,0.0,1.0,4760879.0,0.968957
131072.0,512.0,16.0,16.0,1.0,0.0,3377679.0,1.0
131072.0,8.0,32.0,512.0,0.0,1.0,1226579.0,0.215259
131072.0,8.0,32.0,512.0,1.0,0.0,1910179.0,0.552496
131072.0,16.0,32.0,256.0,0.0,1.0,1881679.0,0.348733
131072.0,16.0,32.0,256.0,1.0,0.0,2120679.0,0.616686
131072.0,32.0,32.0,128.0,0.0,1.0,2965679.0,0.580764
131072.0,32.0,32.0,128.0,1.0,0.0,2540579.0,0.744732
131072.0,64.0,32.0,64.0,0.0,1.0,4764079.0,0.968682
131072.0,64.0,32.0,64.0,1.0,0.0,3377679.0,1.0
131072.0,128.0,32.0,32.0,0.0,1.0,4764079.0,0.968682
131072.0,128.0,32.0,32.0,1.0,0.0,3377679.0,1.0
131072.0,256.0,32.0,16.0,0.0,1.0,4764079.0,0.968682
131072.0,256.0,32.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,512.0,1.0,512.0,0.0,1.0,2397779.0,0.452536
262144.0,512.0,1.0,512.0,1.0,0.0,1906679.0,0.551429
262144.0,1024.0,1.0,256.0,0.0,1.0,1721279.0,0.312658
262144.0,1024.0,1.0,256.0,1.0,0.0,2117579.0,0.615741
262144.0,2048.0,1.0,128.0,0.0,1.0,2499179.0,0.480285
262144.0,2048.0,1.0,128.0,1.0,0.0,2538079.0,0.74397
262144.0,4096.0,1.0,64.0,0.0,1.0,3962279.0,0.796572
262144.0,4096.0,1.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,8192.0,1.0,32.0,0.0,1.0,3962279.0,0.796572
262144.0,8192.0,1.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,16384.0,1.0,16.0,0.0,1.0,3962279.0,0.796572
262144.0,16384.0,1.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,256.0,2.0,512.0,0.0,1.0,1311779.0,0.231696
262144.0,256.0,2.0,512.0,1.0,0.0,1906379.0,0.551337
262144.0,512.0,2.0,256.0,0.0,1.0,1821979.0,0.342817
262144.0,512.0,2.0,256.0,1.0,0.0,2117379.0,0.61568
262144.0,1024.0,2.0,128.0,0.0,1.0,2843379.0,0.566523
262144.0,1024.0,2.0,128.0,1.0,0.0,2538079.0,0.74397
262144.0,2048.0,2.0,64.0,0.0,1.0,4387779.0,0.933156
262144.0,2048.0,2.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,4096.0,2.0,32.0,0.0,1.0,4387779.0,0.933156
262144.0,4096.0,2.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,8192.0,2.0,16.0,0.0,1.0,4387779.0,0.933156
262144.0,8192.0,2.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,128.0,4.0,512.0,0.0,1.0,1196879.0,0.212271
262144.0,128.0,4.0,512.0,1.0,0.0,1906379.0,0.551337
262144.0,256.0,4.0,256.0,0.0,1.0,1835779.0,0.345501
262144.0,256.0,4.0,256.0,1.0,0.0,2117479.0,0.615711
262144.0,512.0,4.0,128.0,0.0,1.0,2876979.0,0.57308
262144.0,512.0,4.0,128.0,1.0,0.0,2538379.0,0.744061
262144.0,1024.0,4.0,64.0,0.0,1.0,4485279.0,0.937883
262144.0,1024.0,4.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,2048.0,4.0,32.0,0.0,1.0,4485279.0,0.937883
262144.0,2048.0,4.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,4096.0,4.0,16.0,0.0,1.0,4485279.0,0.937883
262144.0,4096.0,4.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,64.0,8.0,512.0,0.0,1.0,1199379.0,0.212545
262144.0,64.0,8.0,512.0,1.0,0.0,1906479.0,0.551368
262144.0,128.0,8.0,256.0,0.0,1.0,1841079.0,0.346049
262144.0,128.0,8.0,256.0,1.0,0.0,2118479.0,0.616016
262144.0,256.0,8.0,128.0,0.0,1.0,2902579.0,0.577806
262144.0,256.0,8.0,128.0,1.0,0.0,2539079.0,0.744275
262144.0,512.0,8.0,64.0,0.0,1.0,4522379.0,0.937761
262144.0,512.0,8.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,1024.0,8.0,32.0,0.0,1.0,4522379.0,0.937761
262144.0,1024.0,8.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,2048.0,8.0,16.0,0.0,1.0,4522379.0,0.937761
262144.0,2048.0,8.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,32.0,16.0,512.0,0.0,1.0,1202879.0,0.213186
262144.0,32.0,16.0,512.0,1.0,0.0,1908479.0,0.551978
262144.0,64.0,16.0,256.0,0.0,1.0,1842879.0,0.346232
262144.0,64.0,16.0,256.0,1.0,0.0,2119379.0,0.61629
262144.0,128.0,16.0,128.0,0.0,1.0,2909179.0,0.578599
262144.0,128.0,16.0,128.0,1.0,0.0,2539379.0,0.744366
262144.0,256.0,16.0,64.0,0.0,1.0,4542979.0,0.937548
262144.0,256.0,16.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,512.0,16.0,32.0,0.0,1.0,4542979.0,0.937548
262144.0,512.0,16.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,1024.0,16.0,16.0,0.0,1.0,4542979.0,0.937548
262144.0,1024.0,16.0,16.0,1.0,0.0,3377679.0,1.0
262144.0,16.0,32.0,512.0,0.0,1.0,1202579.0,0.213155
262144.0,16.0,32.0,512.0,1.0,0.0,1908479.0,0.551978
262144.0,32.0,32.0,256.0,0.0,1.0,1845279.0,0.346415
262144.0,32.0,32.0,256.0,1.0,0.0,2119379.0,0.61629
262144.0,64.0,32.0,128.0,0.0,1.0,2912979.0,0.578874
262144.0,64.0,32.0,128.0,1.0,0.0,2539379.0,0.744366
262144.0,128.0,32.0,64.0,0.0,1.0,4554479.0,0.937548
262144.0,128.0,32.0,64.0,1.0,0.0,3377679.0,1.0
262144.0,256.0,32.0,32.0,0.0,1.0,4554479.0,0.937548
262144.0,256.0,32.0,32.0,1.0,0.0,3377679.0,1.0
262144.0,512.0,32.0,16.0,0.0,1.0,4554479.0,0.937548
262144.0,512.0,32.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,1024.0,1.0,512.0,0.0,1.0,1233779.0,0.23197
524288.0,1024.0,1.0,512.0,1.0,0.0,1906479.0,0.551368
524288.0,2048.0,1.0,256.0,0.0,1.0,1156879.0,0.222822
524288.0,2048.0,1.0,256.0,1.0,0.0,2117379.0,0.61568
524288.0,4096.0,1.0,128.0,0.0,1.0,1907079.0,0.391334
524288.0,4096.0,1.0,128.0,1.0,0.0,2537979.0,0.743939
524288.0,8192.0,1.0,64.0,0.0,1.0,3284779.0,0.706126
524288.0,8192.0,1.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,16384.0,1.0,32.0,0.0,1.0,3284779.0,0.706126
524288.0,16384.0,1.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,32768.0,1.0,16.0,0.0,1.0,3284779.0,0.706126
524288.0,32768.0,1.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,512.0,2.0,512.0,0.0,1.0,999579.0,0.173513
524288.0,512.0,2.0,512.0,1.0,0.0,1906379.0,0.551337
524288.0,1024.0,2.0,256.0,0.0,1.0,1311679.0,0.247522
524288.0,1024.0,2.0,256.0,1.0,0.0,2117279.0,0.61565
524288.0,2048.0,2.0,128.0,0.0,1.0,2158579.0,0.436862
524288.0,2048.0,2.0,128.0,1.0,0.0,2537979.0,0.743939
524288.0,4096.0,2.0,64.0,0.0,1.0,3376579.0,0.741378
524288.0,4096.0,2.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,8192.0,2.0,32.0,0.0,1.0,3376579.0,0.741378
524288.0,8192.0,2.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,16384.0,2.0,16.0,0.0,1.0,3376579.0,0.741378
524288.0,16384.0,2.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,256.0,4.0,512.0,0.0,1.0,886779.0,0.154332
524288.0,256.0,4.0,512.0,1.0,0.0,1906379.0,0.551337
524288.0,512.0,4.0,256.0,0.0,1.0,1350779.0,0.255115
524288.0,512.0,4.0,256.0,1.0,0.0,2117379.0,0.61568
524288.0,1024.0,4.0,128.0,0.0,1.0,2248279.0,0.454213
524288.0,1024.0,4.0,128.0,1.0,0.0,2538079.0,0.74397
524288.0,2048.0,4.0,64.0,0.0,1.0,3974379.0,0.875095
524288.0,2048.0,4.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,4096.0,4.0,32.0,0.0,1.0,3974379.0,0.875095
524288.0,4096.0,4.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,8192.0,4.0,16.0,0.0,1.0,3974379.0,0.875095
524288.0,8192.0,4.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,128.0,8.0,512.0,0.0,1.0,964679.0,0.1715
524288.0,128.0,8.0,512.0,1.0,0.0,1906379.0,0.551337
524288.0,256.0,8.0,256.0,0.0,1.0,1372179.0,0.260513
524288.0,256.0,8.0,256.0,1.0,0.0,2117479.0,0.615711
524288.0,512.0,8.0,128.0,0.0,1.0,2252879.0,0.454548
524288.0,512.0,8.0,128.0,1.0,0.0,2538279.0,0.744031
524288.0,1024.0,8.0,64.0,0.0,1.0,4082579.0,0.878114
524288.0,1024.0,8.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,2048.0,8.0,32.0,0.0,1.0,4082579.0,0.878114
524288.0,2048.0,8.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,4096.0,8.0,16.0,0.0,1.0,4082579.0,0.878114
524288.0,4096.0,8.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,64.0,16.0,512.0,0.0,1.0,1040779.0,0.187906
524288.0,64.0,16.0,512.0,1.0,0.0,1906379.0,0.551337
524288.0,128.0,16.0,256.0,0.0,1.0,1399179.0,0.267435
524288.0,128.0,16.0,256.0,1.0,0.0,2118079.0,0.615894
524288.0,256.0,16.0,128.0,0.0,1.0,2263279.0,0.456927
524288.0,256.0,16.0,128.0,1.0,0.0,2538579.0,0.744122
524288.0,512.0,16.0,64.0,0.0,1.0,4114979.0,0.877047
524288.0,512.0,16.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,1024.0,16.0,32.0,0.0,1.0,4114979.0,0.877047
524288.0,1024.0,16.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,2048.0,16.0,16.0,0.0,1.0,4114979.0,0.877047
524288.0,2048.0,16.0,16.0,1.0,0.0,3377679.0,1.0
524288.0,32.0,32.0,512.0,0.0,1.0,1091079.0,0.198244
524288.0,32.0,32.0,512.0,1.0,0.0,1907679.0,0.551734
524288.0,64.0,32.0,256.0,0.0,1.0,1410179.0,0.270789
524288.0,64.0,32.0,256.0,1.0,0.0,2118679.0,0.616077
524288.0,128.0,32.0,128.0,0.0,1.0,2267979.0,0.458482
524288.0,128.0,32.0,128.0,1.0,0.0,2538779.0,0.744183
524288.0,256.0,32.0,64.0,0.0,1.0,4134379.0,0.876651
524288.0,256.0,32.0,64.0,1.0,0.0,3377679.0,1.0
524288.0,512.0,32.0,32.0,0.0,1.0,4134379.0,0.876651
524288.0,512.0,32.0,32.0,1.0,0.0,3377679.0,1.0
524288.0,1024.0,32.0,16.0,0.0,1.0,4134379.0,0.876651
524288.0,1024.0,32.0,16.0,1.0,0.0,3377679.0,1.0
1048576.0,2048.0,1.0,512.0,0.0,1.0,472279.0,0.099259
1048576.0,2048.0,1.0,512.0,1.0,0.0,1906479.0,0.551368
1048576.0,4096.0,1.0,256.0,0.0,1.0,745979.0,0.180862
1048576.0,4096.0,1.0,256.0,1.0,0.0,2117379.0,0.61568
1048576.0,8192.0,1.0,128.0,0.0,1.0,1321579.0,0.351112
1048576.0,8192.0,1.0,128.0,1.0,0.0,2537979.0,0.743939
1048576.0,16384.0,1.0,64.0,0.0,1.0,2446479.0,0.688745
1048576.0,16384.0,1.0,64.0,1.0,0.0,3377679.0,1.0
1048576.0,32768.0,1.0,32.0,0.0,1.0,2446479.0,0.688745
1048576.0,32768.0,1.0,32.0,1.0,0.0,3377679.0,1.0
1048576.0,65536.0,1.0,16.0,0.0,1.0,2446479.0,0.688745
1048576.0,65536.0,1.0,16.0,1.0,0.0,3377679.0,1.0
1048576.0,1024.0,2.0,512.0,0.0,1.0,468679.0,0.097338
1048576.0,1024.0,2.0,512.0,1.0,0.0,1906379.0,0.551337
1048576.0,2048.0,2.0,256.0,0.0,1.0,757879.0,0.18196
1048576.0,2048.0,2.0,256.0,1.0,0.0,2117279.0,0.61565
1048576.0,4096.0,2.0,128.0,0.0,1.0,1357879.0,0.355259
1048576.0,4096.0,2.0,128.0,1.0,0.0,2537879.0,0.743909
1048576.0,8192.0,2.0,64.0,0.0,1.0,2519179.0,0.696826
1048576.0,8192.0,2.0,64.0,1.0,0.0,3377679.0,1.0
1048576.0,16384.0,2.0,32.0,0.0,1.0,2519179.0,0.696826
1048576.0,16384.0,2.0,32.0,1.0,0.0,3377679.0,1.0
1048576.0,32768.0,2.0,16.0,0.0,1.0,2519179.0,0.696826
1048576.0,32768.0,2.0,16.0,1.0,0.0,3377679.0,1.0
1048576.0,512.0,4.0,512.0,0.0,1.0,472679.0,0.098283
